trip_id_Count,bikeid,tripduration_Sum,Record_Count
810,1885,768844,810
704,505,646356,704
696,2373,682886,696
811,3593,825723,811
643,3562,545098,643
699,2061,688810,699
814,4000,803303,814
646,3890,596463,646
603,1144,499281,603
671,2740,668596,671
764,1919,722529,764
268,1725,238091,268
671,5511,623256,671
666,2886,675681,666
829,4698,749478,829
835,4599,799297,835
727,2354,651281,727
777,2386,639660,777
682,5887,651519,682
771,3214,733849,771
604,1177,513367,604
253,1344,252521,253
552,3327,475141,552
675,1653,639654,675
970,5790,924593,970
586,1337,588102,586
567,5026,526414,567
612,4036,665417,612
858,839,793691,858
688,1797,643634,688
737,2238,691268,737
641,2572,589028,641
733,5456,694099,733
829,4844,812831,829
278,2259,265953,278
347,5827,286433,347
927,5233,835678,927
777,3888,708687,777
516,322,506976,516
459,3587,504236,459
692,4695,619064,692
811,5051,823684,811
642,4113,655584,642
166,5792,116825,166
734,2341,670753,734
614,3140,610439,614
675,2985,698238,675
370,3488,299431,370
790,2240,714391,790
696,925,637511,696
680,1581,798463,680
224,537,174053,224
785,5787,812163,785
656,563,729463,656
532,2408,508699,532
736,3157,730030,736
693,1247,590778,693
707,67,705110,707
741,719,802968,741
342,3204,279537,342
584,4339,609316,584
652,3832,549456,652
831,2147,785115,831
555,3730,499863,555
514,1140,463978,514
698,5800,628245,698
563,749,523082,563
770,1767,733607,770
647,1507,676697,647
845,4147,807479,845
736,1735,662913,736
861,3306,909865,861
605,3393,568653,605
994,3701,841552,994
782,3780,677645,782
629,3882,612424,629
642,722,658863,642
673,4868,680715,673
890,5088,898297,890
768,4587,691678,768
491,2784,421939,491
541,3741,546014,541
946,5865,901773,946
445,3668,399983,445
658,2828,665573,658
742,3469,713881,742
750,511,672048,750
623,1703,603320,623
665,1994,687547,665
795,3522,767558,795
783,4606,753887,783
601,1174,488051,601
843,54,813886,843
695,215,647184,695
653,2092,620619,653
152,3026,135316,152
934,4857,905618,934
944,5517,842030,944
287,3635,280233,287
847,1481,858393,847
707,1962,708895,707
491,3958,536759,491
741,1452,717298,741
574,1185,532924,574
161,1516,116917,161
763,4559,706723,763
509,3013,424962,509
649,3409,600383,649
674,1265,680032,674
681,5379,667075,681
830,3160,848201,830
827,3164,738348,827
994,4978,1012742,994
1032,5830,970664,1032
523,2264,454851,523
697,1977,627891,697
725,5512,693732,725
223,1975,148091,223
650,2392,597504,650
738,4925,696251,738
485,560,491909,485
236,2503,197431,236
226,14,228075,226
547,1836,525209,547
555,95,574926,555
746,4825,706901,746
547,2175,557753,547
646,995,618179,646
712,1213,699642,712
260,977,195369,260
428,5120,410150,428
539,3024,588595,539
567,3193,563745,567
767,3609,685362,767
504,133,493654,504
788,690,821634,788
622,3524,609432,622
1082,5407,1025142,1082
1031,5396,976371,1031
687,3329,543815,687
807,4609,672033,807
932,4042,846415,932
757,2983,706692,757
763,4334,741335,763
633,1683,557765,633
1019,226,928744,1019
232,4308,187341,232
671,3078,690113,671
865,4214,942625,865
668,3869,692134,668
839,5176,864821,839
671,990,690741,671
335,1078,250157,335
845,5345,791651,845
588,2247,587906,588
319,4185,299642,319
346,4077,241589,346
276,239,218869,276
684,5489,689131,684
628,1145,596443,628
631,5763,599193,631
951,5776,897431,951
608,5793,575145,608
654,270,542090,654
597,1889,563583,597
278,1218,284328,278
355,4471,261454,355
818,709,812573,818
649,2190,710808,649
664,4583,620835,664
553,5,461156,553
625,1377,619551,625
186,1706,140558,186
445,2279,394665,445
772,5503,811846,772
476,4820,415521,476
366,2222,370526,366
584,912,566256,584
503,5533,469471,503
534,845,653369,534
939,3874,984977,939
501,4900,507211,501
895,4476,847466,895
469,4738,440812,469
261,4232,328398,261
830,4084,820473,830
695,2825,634905,695
697,2708,664312,697
844,4536,794188,844
832,5037,861447,832
764,3927,717526,764
687,2550,646270,687
754,5615,721351,754
643,2573,553937,643
199,3496,157566,199
864,3418,776689,864
855,846,829670,855
679,835,773218,679
1062,4879,1076248,1062
774,4679,804647,774
538,160,507230,538
951,5239,930560,951
694,2348,598943,694
709,308,643094,709
632,2119,628612,632
589,4103,521843,589
217,3637,134477,217
765,3260,730988,765
562,5432,584391,562
820,4924,807241,820
917,3653,879301,917
361,3500,283145,361
809,3695,708203,809
479,517,412347,479
699,3454,686569,699
827,1649,860209,827
719,3486,668254,719
769,4668,736206,769
601,4004,627821,601
733,4977,654029,733
732,1135,633970,732
704,1750,665761,704
583,1244,628224,583
446,2523,407751,446
232,4210,203346,232
423,5563,383255,423
639,1946,719024,639
392,135,413910,392
683,4073,623881,683
476,1701,490718,476
996,5109,1010389,996
613,2242,560430,613
456,3016,431543,456
155,293,137932,155
810,5083,761899,810
724,3839,702207,724
1050,5338,930825,1050
763,2543,729068,763
802,1937,813231,802
744,3972,735437,744
546,1627,519585,546
519,2749,514751,519
429,292,399235,429
672,2807,634434,672
759,2204,644364,759
281,2988,224818,281
747,3225,685222,747
1035,3935,907132,1035
978,4962,940240,978
859,5648,746450,859
610,3298,662303,610
780,2037,767430,780
359,1058,313877,359
832,4154,821995,832
772,1638,728631,772
792,164,890266,792
833,5837,859603,833
466,3367,382164,466
386,2789,344620,386
776,1989,690906,776
706,2634,684318,706
777,4215,715153,777
655,4246,579154,655
325,5728,263367,325
392,432,325469,392
682,2158,708782,682
855,5178,718560,855
448,3340,401664,448
292,1794,263688,292
567,1335,564632,567
1031,4916,1016493,1031
789,4832,851623,789
651,4522,545846,651
808,4022,930899,808
780,238,829599,780
762,5342,745934,762
609,3481,505002,609
612,4332,588990,612
578,2963,516390,578
724,2841,714924,724
489,1948,513914,489
703,1356,683983,703
825,3283,737711,825
394,3112,315271,394
289,258,234311,289
628,4488,584384,628
955,5711,936685,955
707,4355,657434,707
730,904,647448,730
766,3917,744061,766
590,1637,589691,590
948,103,908166,948
895,391,869700,895
834,5760,800747,834
766,4143,760431,766
774,4448,744476,774
846,5231,821132,846
644,1419,618605,644
604,1695,638240,604
144,767,122895,144
879,5805,839453,879
344,4865,354647,344
704,3355,664643,704
702,1150,637018,702
697,4717,734296,697
928,4200,915191,928
955,5892,882185,955
681,1603,651055,681
383,2560,304682,383
384,942,357134,384
201,2321,163881,201
637,960,695150,637
884,5023,813886,884
439,4463,402605,439
532,4662,570505,532
321,3891,268477,321
542,2022,537509,542
841,5430,758370,841
585,1317,525364,585
770,3894,700622,770
828,5417,741965,828
437,4772,416113,437
490,2712,477674,490
552,405,519744,552
950,2891,885628,950
694,2960,704209,694
674,3625,707678,674
565,878,532533,565
859,5888,822427,859
754,801,687731,754
572,2223,541281,572
604,2137,581448,604
604,2471,516041,604
1012,5080,1015061,1012
362,1191,306508,362
645,5507,637747,645
604,3276,622766,604
439,1295,436264,439
749,4227,731616,749
520,1881,545420,520
948,5707,928037,948
491,2559,431340,491
140,5587,106544,140
677,1860,665125,677
860,3251,808488,860
783,1021,763877,783
779,3748,803947,779
673,5583,598436,673
785,5011,743055,785
605,2416,523065,605
787,1137,780974,787
648,4305,605705,648
847,3913,763948,847
809,3776,926986,809
822,1310,745853,822
534,1693,512176,534
721,4071,676922,721
827,2678,804457,827
336,2380,236177,336
701,1515,631060,701
642,1776,611967,642
536,2399,534415,536
726,1880,737033,726
711,3231,683730,711
968,5103,878248,968
701,1117,687131,701
500,2753,465079,500
772,480,705918,772
779,2564,719163,779
447,1531,329380,447
403,3534,414232,403
621,465,622076,621
540,2091,531990,540
704,3858,690359,704
564,127,487593,564
640,5445,597626,640
984,5743,993550,984
911,3675,840781,911
870,4152,807517,870
760,5321,660944,760
1037,4952,942261,1037
446,668,434267,446
607,2684,526582,607
743,2755,696986,743
720,1485,685871,720
575,2434,499146,575
543,2314,512352,543
884,4653,781571,884
715,3859,641456,715
295,4636,380148,295
456,3719,471323,456
717,4006,713876,717
830,3732,775782,830
400,2609,326702,400
273,2437,216375,273
701,1718,683486,701
424,3082,359487,424
516,530,446535,516
746,1031,820655,746
728,4296,708950,728
606,1138,678747,606
691,1271,716328,691
772,4576,735388,772
403,1251,350777,403
859,5577,745465,859
685,3753,698867,685
225,1013,185943,225
745,2213,755925,745
638,151,562689,638
675,1287,703673,675
407,2798,378686,407
548,5242,633473,548
563,639,498816,563
625,1070,604577,625
635,2682,687604,635
573,98,560595,573
639,521,575415,639
1096,5654,1044469,1096
825,1487,737675,825
744,3761,698700,744
706,5134,725722,706
631,4676,607125,631
836,5705,789349,836
676,3257,630402,676
868,2551,831319,868
412,1846,440712,412
713,906,674854,713
735,4301,689197,735
684,2374,663515,684
866,5540,939888,866
793,692,810726,793
549,355,490039,549
710,2915,737403,710
611,3412,618500,611
661,613,575622,661
800,4650,775960,800
516,4958,512708,516
712,3371,670762,712
403,1851,318089,403
663,1724,619328,663
238,2123,184168,238
691,540,683063,691
839,4018,829154,839
646,2622,676701,646
853,3456,903179,853
676,823,689885,676
792,1929,853709,792
725,87,561807,725
617,4754,585848,617
582,486,587888,582
547,2860,473504,547
811,1555,856405,811
865,4188,769213,865
621,3527,556516,621
1165,5061,1041018,1165
726,4072,663867,726
927,4805,992239,927
864,4980,797337,864
385,2715,389359,385
357,2440,318815,357
386,3689,367871,386
480,1597,459251,480
753,399,695585,753
684,4410,649486,684
838,4342,776949,838
827,1231,857946,827
750,171,651955,750
633,1330,648455,633
826,3717,715368,826
615,4266,530352,615
552,1172,471452,552
231,227,183379,231
799,5069,724193,799
599,3381,588596,599
896,4779,850702,896
485,2244,433225,485
752,737,679256,752
970,4680,924588,970
853,410,728743,853
215,2926,169639,215
735,1090,681298,735
755,3768,631159,755
690,4963,713388,690
774,4369,702698,774
330,1112,307277,330
713,225,646214,713
438,2930,412002,438
721,382,682066,721
340,1580,295979,340
618,946,678958,618
877,1193,818762,877
597,803,615371,597
847,4823,787475,847
347,501,287733,347
762,4934,799331,762
751,1960,814698,751
678,1136,638318,678
518,4821,473592,518
643,566,784213,643
870,5165,818693,870
744,2760,741214,744
639,5858,609272,639
599,3607,581505,599
616,3551,563217,616
755,5098,706548,755
650,3377,621578,650
825,4633,809619,825
789,4098,729618,789
287,1116,451232,287
847,2583,780678,847
628,2660,733987,628
792,4657,782510,792
639,1559,634787,639
550,680,514479,550
468,1050,445846,468
138,2561,98220,138
530,289,477200,530
660,273,723425,660
893,5568,859796,893
746,5632,639537,746
688,2292,707524,688
666,409,619287,666
740,1385,777488,740
753,1200,699940,753
376,2326,379800,376
958,4846,917625,958
568,603,465403,568
621,2058,589388,621
213,4459,181555,213
344,5680,338120,344
667,3813,656434,667
703,2436,701935,703
771,1549,738642,771
106,2117,89647,106
679,1422,571557,679
145,5486,109283,145
510,518,511372,510
530,247,489600,530
545,1713,535155,545
879,5733,897198,879
685,3651,696144,685
560,2906,493266,560
701,562,772420,701
383,1075,330295,383
777,377,846375,777
942,271,889498,942
461,2809,459877,461
696,3123,680250,696
651,4718,598853,651
720,4450,673940,720
759,3116,649185,759
322,4148,257688,322
747,3830,638774,747
664,732,636120,664
810,1123,719902,810
604,2487,546842,604
304,2867,249932,304
773,5454,854322,773
336,2203,282922,336
725,3175,670703,725
706,4819,634585,706
945,2140,822000,945
564,1514,555346,564
669,2405,636227,669
676,880,559848,676
742,1054,718034,742
783,4326,699399,783
713,5820,640708,713
796,4203,748403,796
758,5720,771100,758
1177,5880,1241634,1177
650,1141,593156,650
798,1674,780361,798
880,4976,923094,880
529,3180,548048,529
930,5616,881272,930
639,3109,652159,639
462,1820,384290,462
725,3232,707262,725
672,2528,679902,672
599,1464,623395,599
771,1281,746617,771
948,4254,932027,948
343,2006,276464,343
662,1298,613202,662
502,1264,554500,502
653,2674,615868,653
350,1591,298581,350
476,401,565765,476
707,3365,713227,707
704,5681,671913,704
166,5392,133529,166
1031,4792,884653,1031
710,1550,691735,710
403,2414,388178,403
730,255,679273,730
184,4853,137481,184
393,3960,342196,393
551,2645,466571,551
416,2718,404835,416
136,2856,111769,136
693,1722,644839,693
447,1628,414974,447
638,4877,579175,638
595,718,571160,595
498,4735,504806,498
897,5004,926475,897
604,2005,627576,604
660,5138,614724,660
769,5806,777818,769
354,2538,325767,354
570,1680,565042,570
869,5114,869793,869
632,4520,586458,632
678,2069,646474,678
631,5461,580972,631
1133,5719,960793,1133
545,2011,500029,545
244,961,186568,244
1015,5629,966570,1015
692,1896,773177,692
549,5372,536128,549
476,1951,482264,476
767,2484,805666,767
631,3759,687822,631
564,2751,575341,564
625,3513,773479,625
650,2767,626852,650
924,4997,1038444,924
842,4244,877127,842
625,3047,619939,625
816,1260,758003,816
385,2563,343692,385
821,1386,866378,821
682,1720,618954,682
580,2151,483362,580
593,1188,493057,593
721,394,698207,721
874,1687,870063,874
698,5024,671952,698
559,5910,606893,559
593,1211,590483,593
291,4105,194011,291
636,1825,571346,636
255,339,177885,255
204,2394,126633,204
557,5264,536858,557
868,4585,789623,868
871,4258,917268,871
591,4350,505360,591
495,1942,447337,495
230,3996,164049,230
617,3268,592913,617
808,5441,746977,808
813,2229,741071,813
339,2490,353885,339
1055,3361,1049850,1055
271,605,210576,271
736,1149,684343,736
550,3155,483564,550
670,1835,652889,670
815,5765,844517,815
365,1809,321860,365
1041,3176,1043141,1041
869,2324,894943,869
482,5504,440001,482
1003,5844,988792,1003
748,3663,733016,748
846,5221,763887,846
489,329,535642,489
607,1489,637424,607
396,870,297212,396
758,345,748907,758
719,3118,752424,719
884,4378,899233,884
510,2800,502116,510
708,5918,739538,708
715,1041,668458,715
655,4562,673703,655
245,770,185983,245
364,472,324115,364
817,3491,759373,817
609,3611,526845,609
669,5216,716001,669
370,1947,454048,370
474,4982,606596,474
499,5081,564334,499
233,3563,201436,233
292,1970,220067,292
620,3647,544746,620
218,2695,152392,218
885,4961,815361,885
800,5611,765960,800
999,85,939698,999
639,2569,678148,639
640,4219,508100,640
768,617,719523,768
767,1045,832448,767
487,2390,464052,487
181,173,146450,181
622,2652,631859,622
660,2520,657031,660
482,1402,508961,482
342,2973,369657,342
738,1740,716293,738
792,1315,720321,792
439,2274,519155,439
674,1142,720175,674
657,2267,594596,657
648,2639,600206,648
683,1509,692395,683
560,1152,562936,560
755,187,719546,755
453,4250,442901,453
859,3124,836897,859
629,3348,677841,629
478,3178,467920,478
719,2093,688247,719
791,3560,724030,791
830,218,789771,830
735,5220,674132,735
685,3906,661558,685
601,1302,542189,601
270,3293,174722,270
667,2492,608361,667
865,2458,878166,865
279,1622,253646,279
688,2193,662923,688
629,3754,592752,629
473,147,366872,473
726,1543,674845,726
888,2132,874015,888
146,5251,106033,146
764,4923,761644,764
630,1277,557390,630
682,168,694677,682
959,3280,957547,959
199,438,160786,199
149,1753,214806,149
603,484,558132,603
137,3360,106608,137
748,2643,802945,748
810,3497,791369,810
465,3691,430898,465
919,5546,893521,919
641,2146,676714,641
691,3254,627895,691
739,5485,736162,739
199,4673,219979,199
651,5377,573028,651
692,2769,722904,692
717,4496,621176,717
482,1180,443683,482
741,3800,696451,741
705,3092,687878,705
712,3468,646468,712
570,604,661276,570
512,3533,418288,512
657,5706,610574,657
589,2425,564403,589
889,4945,925755,889
570,3151,500801,570
848,1395,855003,848
614,4504,605330,614
570,939,603069,570
716,1027,638340,716
144,963,141042,144
265,2574,177166,265
594,2009,497069,594
673,2363,637172,673
821,2171,722125,821
534,2665,579487,534
806,1440,803103,806
810,4634,746059,810
430,650,431238,430
728,4356,747294,728
884,421,890338,884
836,3825,861236,836
597,1279,543543,597
716,5198,605071,716
777,5272,705352,777
601,3964,537102,601
583,851,534471,583
720,3672,759111,720
500,4508,434551,500
963,2122,875494,963
628,2707,599953,628
790,4079,837723,790
834,4056,835209,834
689,3738,677033,689
630,5772,630067,630
840,3702,784134,840
690,2562,684979,690
545,40,529201,545
942,5090,915745,942
589,3356,542073,589
692,1769,593954,692
826,2339,925332,826
748,1574,757303,748
971,5060,964245,971
418,1023,395062,418
350,1884,350886,350
643,776,633720,643
516,12,539257,516
809,5348,731133,809
541,444,509230,541
709,724,602338,709
609,1702,614974,609
535,515,594489,535
537,1801,545267,537
750,4195,696979,750
538,4864,500373,538
730,1611,712244,730
735,4442,668775,735
324,3302,343966,324
497,740,544901,497
509,4655,433076,509
1114,5463,1069351,1114
456,466,448498,456
407,493,341408,407
730,1493,788468,730
800,2179,773005,800
665,4066,684281,665
833,4621,818011,833
97,1898,125444,97
974,5664,902145,974
658,1073,722748,658
213,5656,156634,213
696,4964,716160,696
706,5197,711555,706
668,3807,691862,668
727,1691,732995,727
618,1545,557133,618
935,20,831240,935
538,3693,634208,538
649,973,641872,649
668,1572,675520,668
562,425,495295,562
800,2716,822989,800
660,4312,594569,660
735,4313,751657,735
724,4272,613162,724
329,4304,245636,329
768,1605,715192,768
815,2335,723192,815
448,669,495921,448
685,244,677438,685
582,3261,551395,582
393,5630,354061,393
452,1902,436764,452
797,1599,737328,797
128,5814,110368,128
419,2687,362751,419
125,4699,142741,125
923,4363,850077,923
557,804,567414,557
338,66,318076,338
111,4598,66136,111
902,5727,914449,902
567,1032,847067,567
310,2763,330895,310
183,2514,182239,183
491,3624,512084,491
525,4458,511403,525
816,4878,807664,816
177,2254,137744,177
300,2191,258058,300
705,5156,664411,705
556,1869,582032,556
267,5352,203490,267
695,3146,658745,695
269,3162,201487,269
608,659,595459,608
175,284,137650,175
530,831,492282,530
680,3350,637985,680
380,5021,347245,380
556,3289,544123,556
961,4628,907115,961
656,2100,548128,656
787,5107,658320,787
483,494,496063,483
562,569,536350,562
851,5907,809992,851
1210,3128,1094658,1210
469,297,391568,469
618,1248,648724,618
481,4209,463014,481
227,5612,168466,227
463,2848,482344,463
801,4859,765153,801
891,5794,850814,891
257,2427,201380,257
409,3485,333631,409
194,3501,119694,194
352,5557,341227,352
910,4856,838098,910
936,5007,852092,936
526,583,615462,526
979,5072,858664,979
259,312,304793,259
659,5565,591654,659
595,2772,541391,595
735,3681,744888,735
248,886,188424,248
673,1892,683521,673
843,5916,865904,843
673,1793,630764,673
325,2765,261900,325
666,573,665605,666
603,581,552842,603
589,2201,516962,589
330,826,314048,330
344,4546,341241,344
638,1472,562782,638
507,2653,531856,507
755,3764,650875,755
742,4359,698799,742
841,5660,896843,841
286,2029,259690,286
566,1625,579560,566
713,782,761976,713
379,1482,377261,379
161,3492,122608,161
773,5131,829740,773
601,542,546115,601
616,4689,636716,616
571,1512,548394,571
700,320,666201,700
276,3936,441408,276
410,1903,441473,410
1096,5497,998445,1096
749,2128,717680,749
322,1812,319430,322
574,5284,548887,574
513,331,503644,513
713,2495,690055,713
715,1324,662097,715
221,2025,154964,221
604,3369,654122,604
899,4769,823084,899
529,39,472005,529
654,178,648954,654
751,2534,641950,751
862,97,800628,862
673,2617,709009,673
688,3033,646059,688
423,3997,424712,423
165,2616,112714,165
931,3281,854451,931
440,1322,406668,440
607,652,533745,607
327,1912,319118,327
779,2106,763010,779
505,195,599124,505
655,2693,601216,655
739,374,662756,739
647,2544,602694,647
335,2467,326443,335
761,496,730508,761
605,4665,558900,605
590,5025,501878,590
873,5150,811466,873
618,10,589944,618
467,4930,420457,467
768,3652,798487,768
505,2003,388068,505
767,4502,703348,767
894,4386,801635,894
211,792,263794,211
845,2702,827230,845
947,5041,940439,947
736,3398,635868,736
185,3678,118383,185
880,4134,834163,880
564,4451,509006,564
593,1828,621126,593
551,1198,475858,551
403,1949,410147,403
826,5332,778407,826
605,1957,653056,605
581,998,549594,581
784,4115,872791,784
741,2837,617801,741
664,217,617795,664
244,233,159638,244
606,4144,516901,606
251,5652,185765,251
313,3111,247913,313
312,1415,289572,312
577,1525,596421,577
780,456,792797,780
858,4617,861691,858
753,1883,819170,753
515,4516,424184,515
622,3959,600423,622
906,3388,898357,906
815,1378,817431,815
624,937,631002,624
480,1843,462659,480
611,4530,584093,611
730,1759,640313,730
532,3704,513562,532
962,3822,936088,962
625,735,681248,625
646,3965,682446,646
645,964,553350,645
214,3238,164889,214
622,3387,617447,622
197,4975,138218,197
355,1096,341002,355
609,2353,635321,609
754,3339,719504,754
235,951,214059,235
725,5421,577566,725
387,1067,321534,387
743,1439,839269,743
278,175,329536,278
432,1158,425288,432
595,539,573335,595
353,1504,250219,353
681,3767,575763,681
558,1719,596441,558
702,1879,642968,702
720,2251,759754,720
800,3621,737099,800
565,3279,549541,565
795,4288,719125,795
887,3432,923021,887
723,1647,699998,723
742,2226,703369,742
520,631,473760,520
836,5726,777528,836
316,4630,330933,316
692,2199,619505,692
267,2830,202129,267
782,4023,722678,782
495,3349,457278,495
730,2976,685784,730
686,2590,649221,686
460,872,433754,460
550,4811,582191,550
496,2531,486038,496
575,2111,623969,575
384,1066,367651,384
735,1465,697553,735
286,1563,231581,286
744,3269,705004,744
548,2181,470058,548
521,2352,510285,521
675,2858,710923,675
694,4460,619187,694
763,5699,712270,763
713,420,686487,713
686,353,638876,686
533,5866,510443,533
475,5085,405934,475
426,787,414188,426
698,4043,585587,698
664,3376,578332,664
514,126,462426,514
471,70,370525,471
689,246,662224,689
679,367,697649,679
701,645,666225,701
186,5042,127731,186
881,5230,837664,881
920,4697,833644,920
706,2228,695212,706
110,1882,79592,110
477,2478,488262,477
731,3665,669209,731
263,4936,256325,263
305,347,386376,305
861,5415,800606,861
434,2153,439301,434
534,997,501173,534
695,107,673434,695
312,3554,288528,312
719,1642,660521,719
676,1578,685175,676
995,5168,941011,995
787,1612,695930,787
629,624,651100,629
562,1018,490381,562
790,4539,799132,790
588,48,699079,588
757,3431,668264,757
585,3951,573326,585
385,1083,378650,385
163,317,144807,163
93,5092,66827,93
801,5043,813560,801
135,1980,90149,135
493,3249,464544,493
651,1267,598217,651
484,3512,455220,484
622,568,613861,622
221,2661,213702,221
896,3220,884421,896
960,5102,869352,960
566,4799,544183,566
691,83,675485,691
610,654,622555,610
674,1274,699109,674
1038,5008,971098,1038
900,5626,803745,900
461,1557,448848,461
707,2112,638598,707
594,2130,547999,594
523,620,506590,523
833,5261,771545,833
147,3697,140932,147
243,5145,197583,243
532,4999,496978,532
194,77,139460,194
1003,4278,988529,1003
634,5639,666156,634
666,2364,684798,666
824,4959,790704,824
564,4217,483119,564
720,2729,663177,720
785,3949,756998,785
542,2901,619213,542
946,5450,822383,946
764,4319,747179,764
502,2748,503257,502
298,5526,224702,298
891,5324,967947,891
408,2611,426771,408
695,155,629332,695
652,4007,523859,652
1117,4905,1069348,1117
129,327,126423,129
133,4314,93348,133
794,3198,813080,794
541,2595,532268,541
842,5208,811869,842
995,5135,929434,995
194,1042,222535,194
227,534,159173,227
803,5532,828657,803
624,2276,602967,624
531,3235,475035,531
200,4570,201493,200
378,2186,377132,378
523,3447,502198,523
104,1064,95637,104
653,1854,608847,653
133,3253,133736,133
713,2919,685806,713
386,2177,378882,386
587,341,538437,587
788,3941,735630,788
525,4734,570039,525
894,905,796770,894
364,1490,413202,364
578,665,606528,578
640,223,626382,640
741,2173,707507,741
694,3640,624719,694
993,4894,1123827,993
483,557,531202,483
462,1026,483612,462
122,3035,104968,122
468,3842,443847,468
774,3207,802837,774
520,1567,553390,520
472,1124,384678,472
375,4438,409346,375
123,2470,75986,123
110,498,63221,110
713,1303,755794,713
188,526,122314,188
490,5613,358611,490
151,4658,97072,151
595,2485,650053,595
280,956,219072,280
978,5094,1006597,978
553,5112,531082,553
415,4499,374999,415
704,2662,652446,704
838,4616,776028,838
702,4199,638417,702
399,3332,466398,399
533,1405,517451,533
491,1469,475083,491
567,3292,541617,567
268,1913,280739,268
563,502,525197,563
851,5049,951308,851
782,2730,625858,782
559,2519,501618,559
754,372,713116,754
552,733,535649,552
883,3541,809043,883
502,3892,465456,502
784,5129,783169,784
871,950,754708,871
439,2185,402945,439
289,2236,322085,289
447,777,496778,447
373,1685,324088,373
568,3731,471511,568
257,1008,190029,257
533,4411,496304,533
999,5144,894555,999
366,1384,341897,366
1025,4956,984245,1025
653,1779,688502,653
356,2453,323919,356
675,2879,629371,675
246,4252,218563,246
631,3218,589325,631
604,5193,597017,604
687,3660,690803,687
632,4222,536409,632
870,3374,800145,870
686,4175,711267,686
604,4130,577621,604
453,5044,475168,453
786,2897,779849,786
67,5122,49293,67
112,395,77879,112
805,5057,794527,805
629,623,688087,629
764,4876,711579,764
39,5876,26977,39
619,746,596193,619
816,1014,804398,816
866,2463,886589,866
565,2372,533624,565
220,3183,184056,220
354,3324,286087,354
738,3166,693574,738
531,3215,473737,531
582,1092,571285,582
790,5123,835654,790
1024,5222,1035240,1024
740,1306,705721,740
343,2257,380536,343
579,1742,640624,579
739,2409,738975,739
600,3876,600892,600
781,3194,719465,781
373,2824,364482,373
577,2024,656321,577
392,2870,395340,392
795,5087,745663,795
859,3944,783415,859
757,891,715815,757
699,2667,612277,699
615,2337,736230,615
422,570,374750,422
71,609,41838,71
462,2908,502340,462
970,3723,965291,970
593,1479,620363,593
364,1368,316669,364
800,1895,773753,800
642,2404,655317,642
587,4791,534762,587
364,4005,384930,364
658,4521,623204,658
455,1103,448244,455
826,3679,741108,826
283,5366,215030,283
294,1826,226789,294
694,3478,756397,694
651,1190,630342,651
509,2743,483412,509
696,4337,611510,696
327,4011,246436,327
731,2750,771952,731
786,5095,677292,786
69,618,40217,69
579,2814,576162,579
626,1927,627198,626
586,3811,575058,586
517,2077,521526,517
133,988,84421,133
553,2527,496286,553
558,288,509061,558
618,3908,646402,618
139,1598,127670,139
729,3267,706466,729
599,3408,524413,599
204,971,155924,204
857,5437,858997,857
101,817,78973,101
608,797,540984,608
486,1727,458275,486
672,5522,742601,672
686,1282,661164,686
127,5552,86385,127
665,5919,632582,665
752,314,731464,752
399,687,407247,399
83,92,69022,83
660,2922,583739,660
721,552,784493,721
697,2032,627749,697
70,5204,40908,70
722,5246,675117,722
570,2785,570768,570
545,3523,590585,545
556,392,508697,556
700,2746,640511,700
696,1804,661512,696
60,5071,38872,60
406,1696,436342,406
587,1672,568105,587
715,1280,658985,715
650,794,659266,650
248,974,221768,248
155,2382,217710,155
458,5770,447346,458
334,184,336312,334
827,820,779152,827
341,2138,288502,341
562,822,517966,562
760,96,722842,760
106,4121,145252,106
721,3108,606922,721
246,366,235213,246
360,2722,342914,360
822,2971,799098,822
234,3372,195547,234
586,1765,565231,586
855,5163,829273,855
884,5843,778696,884
157,2305,146127,157
727,1010,668069,727
548,2125,583015,548
484,1196,494938,484
404,1374,366592,404
490,594,423618,490
669,1669,638427,669
469,1890,478752,469
244,2302,173799,244
217,3787,175775,217
701,4156,737274,701
96,260,77085,96
899,5620,833166,899
757,2910,670808,757
587,2231,660807,587
568,1428,545863,568
646,3449,589221,646
229,1423,167672,229
101,655,66264,101
600,467,605716,600
277,232,292921,277
859,4851,800865,859
645,4419,589464,645
608,2403,561277,608
504,576,439046,504
484,1357,479968,484
361,5769,282901,361
576,529,553017,576
170,747,102456,170
522,2812,506246,522
335,5468,311300,335
524,1987,462714,524
720,5254,648898,720
190,2530,178542,190
960,4847,856196,960
313,1582,234123,313
703,4721,642660,703
408,2368,415806,408
650,1830,611035,650
929,5093,882513,929
569,5213,550462,569
168,3028,135226,168
701,4382,731709,701
666,1449,652643,666
134,5713,87656,134
468,2761,516639,468
689,4300,567644,689
86,384,55753,86
530,1870,461765,530
664,890,619295,664
187,2599,141815,187
405,2863,507171,405
730,983,608904,730
315,4101,276612,315
288,3781,248636,288
397,1573,400979,397
427,1478,388614,427
684,2669,648937,684
671,675,634284,671
469,198,507642,469
163,4534,128469,163
232,3712,211232,232
543,1245,535038,543
180,49,101467,180
818,1899,809221,818
527,5655,483003,527
789,4727,806560,789
229,994,258745,229
656,868,639277,656
581,338,541421,581
291,679,246744,291
555,2892,570038,555
715,3584,642244,715
504,120,488111,504
587,1421,548146,587
559,323,570816,559
387,4756,376611,387
630,1176,551093,630
391,533,429051,391
562,2446,575690,562
700,4918,635004,700
719,1037,655139,719
215,1270,167587,215
